DATE,BAMLCC0A0CMTRIV,BAMLHYH0A0HYM2TRIV,CORESTICKM159SFRBATL,CSUSHPINSA,GDP,GS1,GS10,GS30,GS5,PCEPI,PCEPILFE,SPY,T10Y2YM,UNRATE,WFRBST01134,WILL5000INDFC,WILLSMLCAP
2004-11-01,1506.03,491.01,2.3012131,0.00745411023702025,0.01916403759048113,2.5,4.19,4.95,3.53,85.427,87.199,0.025277835484585957,1.34,5.4,0.0,-0.00026068821689251287,-0.00230091621786066
2004-12-01,1494.59,496.14,2.3138859,0.009201429372727166,0.01916403759048113,2.67,4.23,4.91,3.6,85.473,87.311,-0.02242077382921881,1.22,5.4,0.0,-0.0009825595676737908,-0.002334455641880173
2005-01-01,1516.6,503.45,2.3158903,0.011203327275792985,0.012169383532255829,2.86,4.22,4.77,3.71,85.585,87.625,0.02090379922465146,1.0,5.3,0.0,-0.009860509860509792,-0.0164321366799679
2005-02-01,1528.78,503.57,2.2862449000000002,0.016377952755905367,0.012169383532255829,3.03,4.17,4.56,3.77,85.823,87.77,-0.02213378153362644,0.79,5.4,0.0,0.00417280314187507,0.006005830340996221
2005-03-01,1519.11,509.99,2.2461526000000003,0.014722591856699331,0.012169383532255829,3.3,4.5,4.77,4.17,86.08,87.98700000000001,-0.018735156143905973,0.77,5.2,0.3000000000000007,0.0,-0.0013711528917140778
2005-04-01,1505.87,496.46,2.2397223,0.015239520958083784,0.01702328066304637,3.32,4.34,4.65,4.0,86.321,88.089,0.032224647948164035,0.69,5.2,0.0,0.002726822012890429,0.0022676524115798897
2005-05-01,1523.58,490.87,2.3579552,0.014568403668642428,0.01702328066304637,3.33,4.14,4.49,3.85,86.37,88.26899999999999,-0.0025109055278479397,0.5,5.1,0.0,0.0050415931434331105,0.00912300632110852
2005-06-01,1551.48,501.76,2.1993552000000003,0.012103595616661522,0.01702328066304637,3.36,4.0,4.28,3.77,86.42299999999999,88.33,0.03826143648263125,0.36,5.0,0.10000000000000142,0.0024038461538462568,0.003196102452566185
2005-07-01,1547.12,509.18,2.3010794,0.01048266196430725,0.013814726141060607,3.64,4.18,4.38,3.98,86.79,88.46,-0.009374462734353715,0.31,5.0,0.0,0.009345794392523477,0.012792319945351238
2005-08-01,1535.93,516.66,2.2644059,0.009595161492024884,0.013814726141060607,3.87,4.26,4.44,4.12,87.14,88.53200000000001,0.0037526431105785454,0.22,4.9,0.0,0.007142857142857118,0.007661988012863219
2005-09-01,1563.96,518.63,2.3340762,0.0064298181408704025,0.013814726141060607,3.85,4.2,4.45,4.01,87.98100000000001,88.728,-0.023650877571107957,0.25,5.0,0.09999999999999787,-0.003491620111731764,-0.006904730516822277
2005-10-01,1539.02,513.83,2.3253023999999995,0.005163578589330475,0.02063582935235764,4.18,4.46,4.64,4.33,88.12100000000001,88.98200000000001,0.04395244428416989,0.19,5.0,0.0,0.0,0.003749753888825147
2005-11-01,1521.62,510.24,2.4316657999999998,0.002409906776123405,0.02063582935235764,4.33,4.54,4.7,4.45,87.93799999999999,89.21,-0.007176476926035401,0.12,5.0,0.0,0.011572980632970964,0.019321493147600455
2005-12-01,1529.21,512.9,2.4690335,0.004003153663357573,0.02063582935235764,4.35,4.47,4.62,4.39,87.93799999999999,89.302,0.02401411896210548,0.07,4.9,0.6000000000000014,0.0004470272686631915,0.00047783416527269473
